-5.84999999999992	9.694093102869792e-8
-5.83999999999992	1.0175838776938748e-7
-5.82999999999992	1.068080689082493e-7
-5.81999999999992	1.1210079625718676e-7
-5.809999999999921	1.1764788067275877e-7
-5.799999999999921	1.2346113793700393e-7
-5.789999999999921	1.2955291228650486e-7
-5.779999999999921	1.3593609890404524e-7
-5.769999999999921	1.4262416747500686e-7
-5.759999999999922	1.4963118727233823e-7
-5.749999999999922	1.5697185116919023e-7
-5.739999999999922	1.6466150423022525e-7
-5.729999999999922	1.727161693091465e-7
-5.7199999999999225	1.8115257685466437e-7
-5.709999999999923	1.8998819484304976e-7
-5.699999999999923	1.9924125921537972e-7
-5.689999999999923	2.08930806758731e-7
-5.679999999999923	2.1907670825462652e-7
-5.6699999999999235	2.2969970364514784e-7
-5.659999999999924	2.4082143821726695e-7
-5.649999999999924	2.524645004470292e-7
-5.639999999999924	2.6465246119988946e-7
-5.629999999999924	2.774099149586527e-7
-5.619999999999925	2.9076252069560296e-7
-5.609999999999925	3.0473704694154313e-7
-5.599999999999925	3.193614183977624e-7
-5.589999999999925	3.3466476261895897e-7
-5.5799999999999255	3.5067745883330493e-7
-5.569999999999926	3.6743119034525966e-7
-5.559999999999926	3.8495899693641614e-7
-5.549999999999926	4.0329533079211765e-7
-5.539999999999926	4.224761137282505e-7
-5.5299999999999265	4.425387970367142e-7
-5.519999999999927	4.635224233816866e-7
-5.509999999999927	4.85467690414721e-7
-5.499999999999927	5.084170205232474e-7
-5.489999999999927	5.324146251493327e-7
-5.479999999999928	5.575065823088063e-7
-5.469999999999928	5.837409066349424e-7
-5.459999999999928	6.111676294106231e-7
-5.449999999999928	6.398388785441925e-7
-5.4399999999999284	6.698089619115895e-7
-5.429999999999929	7.011344537974146e-7
-5.419999999999929	7.338742849915049e-7
-5.409999999999929	7.680898357252666e-7
-5.399999999999929	8.038450330206174e-7
-5.3899999999999295	8.412064488582301e-7
-5.37999999999993	8.802434055205344e-7
-5.36999999999993	9.210280843034516e-7
-5.35999999999993	9.636356355944587e-7
-5.34999999999993	1.0081442950653113e-6
-5.339999999999931	1.0546355036890403e-6
-5.329999999999931	1.1031940320706502e-6
-5.319999999999931	1.153908109399818e-6
-5.309999999999931	1.206869557089195e-6
-5.299999999999931	1.2621739268134922e-6
-5.289999999999932	1.3199206441283797e-6
-5.279999999999932	1.3802131569273808e-6
-5.269999999999932	1.4431590891721621e-6
-5.259999999999932	1.5088704002213397e-6
-5.2499999999999325	1.5774635499124785e-6
-5.239999999999933	1.649059669161301e-6
-5.229999999999933	1.7237847370717322e-6
-5.219999999999933	1.8017697639676165e-6
-5.209999999999933	1.8831509808388166e-6
-5.199999999999934	1.9680700359247847e-6
-5.189999999999934	2.0566741972285227e-6
-5.179999999999934	2.149116563085556e-6
-5.169999999999934	2.2455562795504758e-6
-5.159999999999934	2.3461587652682675e-6
-5.149999999999935	2.451095944336582e-6
-5.139999999999935	2.5605464870282965e-6
-5.129999999999935	2.674696060947725e-6
-5.119999999999935	2.7937375814122974e-6
-5.1099999999999355	2.917871478055183e-6
-5.099999999999936	3.0473059949967502e-6
-5.089999999999936	3.182257446729594e-6
-5.079999999999936	3.322950515796543e-6
-5.069999999999936	3.4696185638330204e-6
-5.0599999999999365	3.6225039430412616e-6
-5.049999999999937	3.781858331801893e-6
-5.039999999999937	3.9479430558050175e-6
-5.029999999999937	4.121029444800005e-6
-5.019999999999937	4.301399184265453e-6
-5.009999999999938	4.489344685883347e-6
-4.999999999999938	4.685169490991889e-6
-4.989999999999938	4.889188635485155e-6
-4.979999999999938	5.101729063579573e-6
-4.9699999999999385	5.323130067944314e-6
-4.959999999999939	5.55374371032835e-6
-4.949999999999939	5.79393527415414e-6
-4.939999999999939	6.044083723426943e-6
-4.929999999999939	6.304582190862162e-6
-4.9199999999999395	6.57583846552181e-6
-4.90999999999994	6.858275500564658e-6
-4.89999999999994	7.152331945777664e-6
-4.88999999999994	7.458462682504957e-6
-4.87999999999994	7.777139389013526e-6
-4.869999999999941	8.108851115881504e-6
-4.859999999999941	8.454104879867373e-6
-4.849999999999941	8.81342628122801e-6
-4.839999999999941	9.187360129391227e-6
-4.8299999999999415	9.576471113541485e-6
-4.819999999999942	9.981344447618712e-6
-4.809999999999942	0.000010402586585467138
-4.799999999999942	0.00001084082593417848
-4.789999999999942	0.000011296713579502477
-4.7799999999999425	0.000011770924047638332
-4.769999999999943	0.000012264156102230912
-4.759999999999943	0.000012777133528540916
-4.749999999999943	0.00001331060597487609
-4.739999999999943	0.000013865349810676153
-4.729999999999944	0.000014442168994369119
